Account Number,Suite,House Number,Street Name,Garage,Neighbourhood ID,Neighbourhood,Ward,Assessed Value,Latitude,Longitude,Point Location,Assessment Class % 1,Assessment Class % 2,Assessment Class % 3,Assessment Class 1,Assessment Class 2,Assessment Class 3
1048131,,7224,152C AVENUE NW,N,2410,KILKENNY,tastawiyiniwak Ward,304000,53.615516129725606,-113.45012173433318,POINT (-113.45012173433318 53.615516129725606),100,,,RESIDENTIAL,,
1123702,,15236,84 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,342000,53.517161618879165,-113.58448282775112,POINT (-113.58448282775112 53.517161618879165),100,,,RESIDENTIAL,,
1222306,40,2115,118 STREET NW,N,5460,SKYRATTLER,Ipiihkoohkanipiaohtsi Ward,198000,53.45106721911202,-113.52948864239029,POINT (-113.52948864239029 53.45106721911202),100,,,RESIDENTIAL,,
1159086,2,14511,52 STREET NW,N,2130,CASSELMAN,Dene Ward,141500,53.60752846113511,-113.4187999843079,POINT (-113.4187999843079 53.60752846113511),100,,,RESIDENTIAL,,
1261064,,15047,26 STREET NW,N,2280,FRASER,Dene Ward,140000,53.61263078260032,-113.37761544327286,POINT (-113.37761544327286 53.61263078260032),100,,,RESIDENTIAL,,
1315761,2001,10011,123 STREET NW,N,1150,OLIVER,O-day'min Ward,346000,53.54094873521212,-113.53361896801161,POINT (-113.53361896801161 53.54094873521212),100,,,RESIDENTIAL,,
1215813,,8715,164 STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,338000,53.52117397467635,-113.6039597840567,POINT (-113.6039597840567 53.52117397467635),100,,,RESIDENTIAL,,
1264381,202,14808,26 STREET NW,N,2280,FRASER,Dene Ward,82500,53.61197346411985,-113.37948128519791,POINT (-113.37948128519791 53.61197346411985),100,,,RESIDENTIAL,,
1040476,,5406,20 AVENUE NW,N,6460,MEYOKUMIN,Karhiio Ward,319000,53.45128793110317,-113.42419984663233,POINT (-113.42419984663233 53.45128793110317),100,,,RESIDENTIAL,,
1203561,210,2628,MILL WOODS ROAD EAST NW,N,6770,WEINLOS,Sspomitapi Ward,90500,53.45885364204667,-113.40821799717817,POINT (-113.40821799717817 53.45885364204667),100,,,RESIDENTIAL,,
1031533,,1021,109 STREET NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,290000,53.44151158375128,-113.50558338980234,POINT (-113.50558338980234 53.44151158375128),100,,,RESIDENTIAL,,
1299676,,16916,95 STREET NW,N,2450,LAGO LINDO,tastawiyiniwak Ward,294000,53.631039040611704,-113.4889316794645,POINT (-113.4889316794645 53.631039040611704),100,,,RESIDENTIAL,,
1119312,,12705,199 STREET NW,N,4474,STARLING,Nakota Isga Ward,889000,53.58418370690576,-113.6625785653538,POINT (-113.6625785653538 53.58418370690576),100,,,RESIDENTIAL,,
1010669,,101,WESTRIDGE ROAD NW,Y,4610,WESTRIDGE,sipiwiyiniwak Ward,596500,53.5069513292782,-113.61448966430633,POINT (-113.61448966430633 53.5069513292782),100,,,RESIDENTIAL,,
1006550,206,14004,26 STREET NW,N,2030,BANNERMAN,Dene Ward,73000,53.60421140685391,-113.38283560734844,POINT (-113.38283560734844 53.60421140685391),100,,,RESIDENTIAL,,
1220615,,9330,169 STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,312000,53.53051984889889,-113.61428939193068,POINT (-113.61428939193068 53.53051984889889),100,,,RESIDENTIAL,,
1060078,7,1415,62 STREET NW,N,6670,SAKAW,Karhiio Ward,142500,53.44375019658075,-113.43118122134344,POINT (-113.43118122134344 53.44375019658075),100,,,RESIDENTIAL,,
1096643,,18003,91A STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,368000,53.64244507788666,-113.47810923049678,POINT (-113.47810923049678 53.64244507788666),100,,,RESIDENTIAL,,
1110303,,3021,WINTERBURN ROAD NW,Y,4462,EDGEMONT,sipiwiyiniwak Ward,1386000,53.46264370669321,-113.68266033466999,POINT (-113.68266033466999 53.46264370669321),67,31,1,RESIDENTIAL,RESIDENTIAL,FARMLAND
1127851,,3904,MERIDIAN STREET NW,N,6441,MAPLE,Sspomitapi Ward,2604000,53.47464752037781,-113.35060504639996,POINT (-113.35060504639996 53.47464752037781),52,41,4,COMMERCIAL,RESIDENTIAL,COMMERCIAL
1155050,70,3221,119 STREET NW,N,5490,SWEET GRASS,Ipiihkoohkanipiaohtsi Ward,200000,53.463969140466915,-113.53755902168045,POINT (-113.53755902168045 53.463969140466915),100,,,RESIDENTIAL,,
1025527,,10320,121 STREET NW,N,1150,OLIVER,O-day'min Ward,288000,53.54521525380229,-113.53132466576909,POINT (-113.53132466576909 53.54521525380229),100,,,RESIDENTIAL,,
1247543,307,1624,48 STREET NW,N,6580,POLLARD MEADOWS,Sspomitapi Ward,67000,53.446066561734504,-113.41424184432313,POINT (-113.41424184432313 53.446066561734504),100,,,RESIDENTIAL,,
1180884,,18832,78 AVENUE NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,343000,53.511378009841195,-113.64855708853104,POINT (-113.64855708853104 53.511378009841195),100,,,RESIDENTIAL,,
1212349,,3010,CALGARY TRAIL NW,N,5470,STEINHAUER,Ipiihkoohkanipiaohtsi Ward,4759500,53.462460642570406,-113.49477993832595,POINT (-113.49477993832595 53.462460642570406),100,,,COMMERCIAL,,
1050210,,3618,145 AVENUE NW,Y,2430,KIRKNESS,Dene Ward,379500,53.60820811986559,-113.39752053588971,POINT (-113.39752053588971 53.60820811986559),100,,,RESIDENTIAL,,
1324987,,9510,160 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,341000,53.5320620722639,-113.5978881823366,POINT (-113.5978881823366 53.5320620722639),100,,,RESIDENTIAL,,
1205632,,16927,95 STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,194000,53.631356208992415,-113.48785798312106,POINT (-113.48785798312106 53.631356208992415),100,,,RESIDENTIAL,,
1102805,,21203,18 STREET NW,N,2681,EDMONTON ENERGY AND TECHNOLOGY PARK,Dene Ward,46500,53.67587974554374,-113.3626974880739,POINT (-113.3626974880739 53.67587974554374),100,,,FARMLAND,,
1299544,,15121,94 AVENUE NW,N,4500,SHERWOOD,sipiwiyiniwak Ward,407000,53.52981475205003,-113.582811443369,POINT (-113.582811443369 53.52981475205003),100,,,RESIDENTIAL,,
1108612,,15209,76 AVENUE NW,Y,4430,RIO TERRACE,sipiwiyiniwak Ward,554000,53.508156371826104,-113.58391458600815,POINT (-113.58391458600815 53.508156371826104),100,,,RESIDENTIAL,,
1049279,,14516,34 STREET NW,N,2430,KIRKNESS,Dene Ward,259500,53.60837974628039,-113.39396007100984,POINT (-113.39396007100984 53.60837974628039),100,,,RESIDENTIAL,,
1171305,65,3115,119 STREET NW,N,5490,SWEET GRASS,Ipiihkoohkanipiaohtsi Ward,198000,53.4628008739653,-113.5375250781339,POINT (-113.5375250781339 53.4628008739653),100,,,RESIDENTIAL,,
1190958,,15921,88B AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,349000,53.52270092763344,-113.59623215919231,POINT (-113.59623215919231 53.52270092763344),100,,,RESIDENTIAL,,
1143353,,8314,156 STREET NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,329000,53.51676815562168,-113.59073266477424,POINT (-113.59073266477424 53.51676815562168),100,,,RESIDENTIAL,,
1319847,307,10136,160 STREET NW,N,4060,BRITANNIA YOUNGSTOWN,Nakota Isga Ward,74000,53.54205923616651,-113.59691253943544,POINT (-113.59691253943544 53.54205923616651),100,,,RESIDENTIAL,,
1121243,,15021,85 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,392000,53.51750268080484,-113.58076684957148,POINT (-113.58076684957148 53.51750268080484),100,,,RESIDENTIAL,,
1217017,,8727,164A STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,326500,53.52216107187275,-113.60535449229734,POINT (-113.60535449229734 53.52216107187275),100,,,RESIDENTIAL,,
1153519,,7908,159 STREET NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,295500,53.51306788009782,-113.59724538754463,POINT (-113.59724538754463 53.51306788009782),100,,,RESIDENTIAL,,
1066158,,14904,167 AVENUE NW,N,,,,90500,53.63049662943419,-113.58047427085219,POINT (-113.58047427085219 53.63049662943419),100,,,RESIDENTIAL,,
1201326,,5409,186 STREET NW,N,4220,JAMIESON PLACE,sipiwiyiniwak Ward,292500,53.49102150803689,-113.64510856334454,POINT (-113.64510856334454 53.49102150803689),100,,,RESIDENTIAL,,
1142405,,18721,70 AVENUE NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,401000,53.50351557409532,-113.6474324534311,POINT (-113.6474324534311 53.50351557409532),100,,,RESIDENTIAL,,
1208487,,7331,183B STREET NW,N,4270,LYMBURN,sipiwiyiniwak Ward,296500,53.50790591929552,-113.63991369837424,POINT (-113.63991369837424 53.50790591929552),100,,,RESIDENTIAL,,
1102722,,21103,34 STREET NW,N,2681,EDMONTON ENERGY AND TECHNOLOGY PARK,Dene Ward,50500,53.67593130631258,-113.38727465113736,POINT (-113.38727465113736 53.67593130631258),100,,,FARMLAND,,
1160639,,11252,220 STREET NW,N,4670,WINTERBURN INDUSTRIAL AREA WEST,Nakota Isga Ward,1895000,53.56147861317611,-113.69756938226068,POINT (-113.69756938226068 53.56147861317611),100,,,COMMERCIAL,,
1217256,,8711,164A STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,319000,53.52106234500237,-113.60536714772324,POINT (-113.60536714772324 53.52106234500237),100,,,RESIDENTIAL,,
1096692,,17921,91A STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,316500,53.64197460690855,-113.47825859787841,POINT (-113.47825859787841 53.64197460690855),100,,,RESIDENTIAL,,
1327832,,16421,97 AVENUE NW,Y,4180,GLENWOOD,Nakota Isga Ward,305000,53.53465044309172,-113.60499991275671,POINT (-113.60499991275671 53.53465044309172),100,,,RESIDENTIAL,,
1167956,,7249,180 STREET NW,N,4270,LYMBURN,sipiwiyiniwak Ward,166000,53.506068779246334,-113.63253922789065,POINT (-113.63253922789065 53.506068779246334),100,,,RESIDENTIAL,,
1283563,,7415,186 STREET NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,339500,53.50853733852217,-113.64420418534064,POINT (-113.64420418534064 53.50853733852217),100,,,RESIDENTIAL,,
1200757,,5409,188 STREET NW,N,4220,JAMIESON PLACE,sipiwiyiniwak Ward,281000,53.49119880767251,-113.6470883562444,POINT (-113.6470883562444 53.49119880767251),100,,,RESIDENTIAL,,
1078658,,7724,152C AVENUE NW,Y,2410,KILKENNY,tastawiyiniwak Ward,366000,53.615553032272636,-113.46313438988415,POINT (-113.46313438988415 53.615553032272636),100,,,RESIDENTIAL,,
1149145,,7906,158 STREET NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,327000,53.51305260035677,-113.59559455277008,POINT (-113.59559455277008 53.51305260035677),100,,,RESIDENTIAL,,
1284801,904,9816,112 STREET NW,N,1150,OLIVER,O-day'min Ward,222500,53.53612037305204,-113.51449232375236,POINT (-113.51449232375236 53.53612037305204),100,,,RESIDENTIAL,,
1091875,,14614,54 STREET NW,N,2130,CASSELMAN,Dene Ward,143500,53.609770050225286,-113.4227674575067,POINT (-113.4227674575067 53.609770050225286),100,,,RESIDENTIAL,,
1241520,58,2204,118 STREET NW,N,5460,SKYRATTLER,Ipiihkoohkanipiaohtsi Ward,142000,53.45276524663606,-113.53139026263788,POINT (-113.53139026263788 53.45276524663606),100,,,RESIDENTIAL,,
1019579,,229,WOLF WILLOW CRESCENT NW,Y,4610,WESTRIDGE,sipiwiyiniwak Ward,707000,53.504667522752214,-113.5968784512029,POINT (-113.5968784512029 53.504667522752214),100,,,RESIDENTIAL,,
1081637,,,,N,1150,OLIVER,O-day'min Ward,8000,53.540771906982826,-113.5321360279101,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1178169,2104,10135,SASKATCHEWAN DRIVE NW,N,5480,STRATHCONA,papastew Ward,162000,53.5241732479624,-113.4926579174034,POINT (-113.4926579174034 53.5241732479624),100,,,RESIDENTIAL,,
1268853,,15004,89 AVENUE NW,N,4230,JASPER PARK,sipiwiyiniwak Ward,2265000,53.521439905170375,-113.58028409433177,POINT (-113.58028409433177 53.521439905170375),100,,,OTHER RESIDENTIAL,,
1013473,,1047,105 STREET NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,459500,53.441588608125855,-113.49726796703462,POINT (-113.49726796703462 53.441588608125855),100,,,RESIDENTIAL,,
1334549,,16828,97 AVENUE NW,Y,4180,GLENWOOD,Nakota Isga Ward,345000,53.53513605296253,-113.61420327625264,POINT (-113.61420327625264 53.53513605296253),100,,,RESIDENTIAL,,
1151620,,16215,86 AVENUE NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,300000,53.51833601574991,-113.6031211100587,POINT (-113.6031211100587 53.51833601574991),100,,,RESIDENTIAL,,
1123553,,15212,84 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,357000,53.517161162539274,-113.58321872047473,POINT (-113.58321872047473 53.517161162539274),100,,,RESIDENTIAL,,
1028208,39,10453,20 AVENUE NW,N,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,179500,53.44972172727261,-113.49848762659067,POINT (-113.49848762659067 53.44972172727261),100,,,RESIDENTIAL,,
1180306,,16104,86 AVENUE NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,320000,53.51881554399895,-113.60013799632013,POINT (-113.60013799632013 53.51881554399895),100,,,RESIDENTIAL,,
1307909,100,2908,116A AVENUE NW,N,2660,RUNDLE HEIGHTS,Métis Ward,74500,53.56948140863039,-113.38808091818993,POINT (-113.38808091818993 53.56948140863039),100,,,RESIDENTIAL,,
1180595,,,,N,5480,STRATHCONA,papastew Ward,7000,53.5241732479624,-113.4926579174034,POINT (-113.4926579174034 53.5241732479624),100,,,RESIDENTIAL,,
1323849,,9511,158 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,330000,53.53207544988002,-113.5933408464958,POINT (-113.5933408464958 53.53207544988002),100,,,RESIDENTIAL,,
1258318,,152,CENTENNIAL COURT NW,N,4060,BRITANNIA YOUNGSTOWN,Nakota Isga Ward,158000,53.54767180705669,-113.61051384692745,POINT (-113.61051384692745 53.54767180705669),100,,,RESIDENTIAL,,
1042498,,,,N,5340,RAMSAY HEIGHTS,pihêsiwin Ward,5500,53.48391462034924,-113.57703133208653,POINT (-113.57703133208653 53.48391462034924),100,,,RESIDENTIAL,,
1207448,406,1939,104 STREET NW,N,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,101000,53.45067937630399,-113.49389483547701,POINT (-113.49389483547701 53.45067937630399),100,,,RESIDENTIAL,,
1099068,,18723,95A AVENUE NW,Y,4240,LA PERLE,Nakota Isga Ward,361000,53.53021109799848,-113.64719819965718,POINT (-113.64719819965718 53.53021109799848),100,,,RESIDENTIAL,,
1164235,,18911,82 AVENUE NW,Y,4020,ALDERGROVE,Nakota Isga Ward,391500,53.51567951133636,-113.64906917306956,POINT (-113.64906917306956 53.51567951133636),100,,,RESIDENTIAL,,
1095249,,160,HEALY ROAD NW,Y,5230,HENDERSON ESTATES,pihêsiwin Ward,538500,53.464920032732,-113.59730992325686,POINT (-113.59730992325686 53.464920032732),100,,,RESIDENTIAL,,
1352558,,10050,169 STREET NW,N,4180,GLENWOOD,Nakota Isga Ward,1621500,53.540448766075585,-113.61343320845661,POINT (-113.61343320845661 53.540448766075585),100,,,COMMERCIAL,,
1059369,,143,KINISKI CRESCENT NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,366000,53.48010765758741,-113.40528350279881,POINT (-113.40528350279881 53.48010765758741),100,,,RESIDENTIAL,,
1175975,,16499,115 STREET NW,N,3180,DUNLUCE,Anirniq Ward,170000,53.625604811329936,-113.5219637567292,POINT (-113.5219637567292 53.625604811329936),100,,,RESIDENTIAL,,
1054048,,4114,36 STREET NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,316000,53.47719627367128,-113.3961243575453,POINT (-113.3961243575453 53.47719627367128),100,,,RESIDENTIAL,,
1295351,902,12225,STONY PLAIN ROAD NW,N,1150,OLIVER,O-day'min Ward,120500,53.54632952208474,-113.53362754335504,POINT (-113.53362754335504 53.54632952208474),100,,,RESIDENTIAL,,
1054956,,4121,35 STREET NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,297500,53.47686297280913,-113.39432290232931,POINT (-113.39432290232931 53.47686297280913),100,,,RESIDENTIAL,,
1036904,,17819,94 STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,381500,53.64111732991717,-113.48559214296117,POINT (-113.48559214296117 53.64111732991717),100,,,RESIDENTIAL,,
1264134,103,14808,26 STREET NW,N,2280,FRASER,Dene Ward,57000,53.61197346411985,-113.37948128519791,POINT (-113.37948128519791 53.61197346411985),100,,,RESIDENTIAL,,
1105857,,7606,151 STREET NW,Y,4430,RIO TERRACE,sipiwiyiniwak Ward,426000,53.50943918183697,-113.58107081933395,POINT (-113.58107081933395 53.50943918183697),100,,,RESIDENTIAL,,
1264894,,9031,150 STREET NW,Y,4230,JASPER PARK,sipiwiyiniwak Ward,316000,53.524078071965036,-113.57930214699655,POINT (-113.57930214699655 53.524078071965036),100,,,RESIDENTIAL,,
1212927,1002,11826,100 AVENUE NW,N,1150,OLIVER,O-day'min Ward,967500,53.53994990978465,-113.52629261997346,POINT (-113.52629261997346 53.53994990978465),100,,,RESIDENTIAL,,
1319169,,9825,161 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,262500,53.53705370443961,-113.59860308770594,POINT (-113.59860308770594 53.53705370443961),100,,,RESIDENTIAL,,
1210079,,18313,72 AVENUE NW,N,4270,LYMBURN,sipiwiyiniwak Ward,314000,53.50579822558877,-113.63946431366831,POINT (-113.63946431366831 53.50579822558877),100,,,RESIDENTIAL,,
1201771,110,2620,MILL WOODS ROAD EAST NW,N,6770,WEINLOS,Sspomitapi Ward,95500,53.45885364204667,-113.40821799717817,POINT (-113.40821799717817 53.45885364204667),100,,,RESIDENTIAL,,
1061993,207,10175,114 STREET NW,N,1150,OLIVER,O-day'min Ward,121500,53.542637347578406,-113.51709427725768,POINT (-113.51709427725768 53.542637347578406),100,,,RESIDENTIAL,,
1028711,55,10453,20 AVENUE NW,N,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,182500,53.44972172727261,-113.49848762659067,POINT (-113.49848762659067 53.44972172727261),100,,,RESIDENTIAL,,
1111764,,7314,154A STREET NW,Y,4430,RIO TERRACE,sipiwiyiniwak Ward,489000,53.50617116149657,-113.5881920410444,POINT (-113.5881920410444 53.50617116149657),100,,,RESIDENTIAL,,
1032366,201,8108,125 AVENUE NW,N,1130,ELMWOOD PARK,Métis Ward,40000,53.581656928701335,-113.4667683904087,POINT (-113.4667683904087 53.581656928701335),100,,,RESIDENTIAL,,
1156256,212,17820,98 AVENUE NW,N,4240,LA PERLE,Nakota Isga Ward,107000,53.53394321016487,-113.62989686412874,POINT (-113.62989686412874 53.53394321016487),100,,,RESIDENTIAL,,
1170620,204,11250,97 STREET NW,N,1230,SPRUCE AVENUE,O-day'min Ward,66500,53.56247896413019,-113.49237849399472,POINT (-113.49237849399472 53.56247896413019),100,,,RESIDENTIAL,,
1162999,,8559,190 STREET NW,Y,4020,ALDERGROVE,Nakota Isga Ward,347500,53.519769202725755,-113.65001742686066,POINT (-113.65001742686066 53.519769202725755),100,,,RESIDENTIAL,,
1103977,,25007,18 STREET NW,N,2681,EDMONTON ENERGY AND TECHNOLOGY PARK,Dene Ward,500,53.70877826112236,-113.3626564349423,POINT (-113.3626564349423 53.70877826112236),100,,,FARMLAND,,
1289651,202,6323,172 STREET NW,N,4080,CALLINGWOOD SOUTH,sipiwiyiniwak Ward,114500,53.498984120984986,-113.61930247333459,POINT (-113.61930247333459 53.498984120984986),100,,,RESIDENTIAL,,
1046705,,7556,152C AVENUE NW,Y,2410,KILKENNY,tastawiyiniwak Ward,370000,53.61552584196467,-113.4599139311361,POINT (-113.4599139311361 53.61552584196467),100,,,RESIDENTIAL,,
1289263,204,17107,64 AVENUE NW,N,4080,CALLINGWOOD SOUTH,sipiwiyiniwak Ward,88000,53.498984120984986,-113.61930247333459,POINT (-113.61930247333459 53.498984120984986),100,,,RESIDENTIAL,,
1124098,,15025,86 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,362000,53.51831369227427,-113.5812641893725,POINT (-113.5812641893725 53.51831369227427),100,,,RESIDENTIAL,,
1210756,303,9860,82 AVENUE NW,N,5480,STRATHCONA,papastew Ward,124000,53.51836772429064,-113.48499113064096,POINT (-113.48499113064096 53.51836772429064),100,,,RESIDENTIAL,,
1081587,,,,N,1150,OLIVER,O-day'min Ward,8000,53.540771906982826,-113.5321360279101,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1206135,16,1820,56 STREET NW,N,6460,MEYOKUMIN,Karhiio Ward,174000,53.448883230908606,-113.42620358140772,POINT (-113.42620358140772 53.448883230908606),100,,,RESIDENTIAL,,
1127067,,8200,150 STREET NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,359500,53.51515875747363,-113.58017979742766,POINT (-113.58017979742766 53.51515875747363),100,,,RESIDENTIAL,,
1293984,1,14620,26 STREET NW,N,2280,FRASER,Dene Ward,148500,53.61091518216906,-113.38007816065196,POINT (-113.38007816065196 53.61091518216906),100,,,RESIDENTIAL,,
1279736,40,1651,46 STREET NW,N,6580,POLLARD MEADOWS,Sspomitapi Ward,208000,53.44449555015787,-113.40805607019388,POINT (-113.40805607019388 53.44449555015787),100,,,RESIDENTIAL,,
1085042,605,12121,JASPER AVENUE NW,N,1150,OLIVER,O-day'min Ward,109500,53.540771906982826,-113.5321360279101,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1168004,,7238,178 STREET NW,N,4270,LYMBURN,sipiwiyiniwak Ward,166000,53.506068779246334,-113.63253922789065,POINT (-113.63253922789065 53.506068779246334),100,,,RESIDENTIAL,,
1280981,205,4804,34 AVENUE NW,N,6530,MINCHAU,Sspomitapi Ward,74000,53.46504913442912,-113.41586879945567,POINT (-113.41586879945567 53.46504913442912),100,,,RESIDENTIAL,,
1320316,,4323,33 STREET NW,Y,6390,LARKSPUR,Sspomitapi Ward,531500,53.481365562936176,-113.39205690651411,POINT (-113.39205690651411 53.481365562936176),100,,,RESIDENTIAL,,
1076629,,12040,32 STREET NE,N,2160,CLOVER BAR AREA,Dene Ward,1106500,53.575290962014996,-113.29857735028733,POINT (-113.29857735028733 53.575290962014996),100,,,COMMERCIAL,,
1192202,,17535,92 STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,350500,53.638169880212224,-113.48116696952678,POINT (-113.48116696952678 53.638169880212224),100,,,RESIDENTIAL,,
1171453,30,3115,119 STREET NW,N,5490,SWEET GRASS,Ipiihkoohkanipiaohtsi Ward,198000,53.4628008739653,-113.5375250781339,POINT (-113.5375250781339 53.4628008739653),100,,,RESIDENTIAL,,
1290691,302,17131,63 AVENUE NW,N,4080,CALLINGWOOD SOUTH,sipiwiyiniwak Ward,89500,53.498984120984986,-113.61930247333459,POINT (-113.61930247333459 53.498984120984986),100,,,RESIDENTIAL,,
1131259,,18919,73 AVENUE NW,Y,4270,LYMBURN,sipiwiyiniwak Ward,361000,53.50689781261528,-113.65102790973152,POINT (-113.65102790973152 53.50689781261528),100,,,RESIDENTIAL,,
1159383,22,14511,52 STREET NW,N,2130,CASSELMAN,Dene Ward,139000,53.60752846113511,-113.4187999843079,POINT (-113.4187999843079 53.60752846113511),100,,,RESIDENTIAL,,
1289446,101,6315,172 STREET NW,N,4080,CALLINGWOOD SOUTH,sipiwiyiniwak Ward,107500,53.498984120984986,-113.61930247333459,POINT (-113.61930247333459 53.498984120984986),100,,,RESIDENTIAL,,
1013804,,1203,104 STREET NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,459000,53.44245253369958,-113.49408814120463,POINT (-113.49408814120463 53.44245253369958),100,,,RESIDENTIAL,,
1057629,,390,KIRKPATRICK CRESCENT NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,306500,53.480086695582585,-113.40192232658998,POINT (-113.40192232658998 53.480086695582585),100,,,RESIDENTIAL,,
